Name,GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,TARGET_5Yrs,PER,PPM,Usage_Rate,True_Shooting_Percentage,Effective_FG_Percentage,Points_Per_Shot,Total_Rebound_Percentage,Offensive_Rebound_Percentage,Defensive_Rebound_Percentage,Assist_Percentage,AST_Ratio,Steal_Percentage,Block_Percentage,Stocks,Versatility_Index,Offensive_Versatility,Defensive_Versatility,Three_Point_Rate,Free_Throw_Rate,PTS_Per_Game,PTS_Per_36,REB_Per_Game,REB_Per_36,AST_Per_Game,AST_Per_36,STL_Per_Game,STL_Per_36,BLK_Per_Game,BLK_Per_36,TOV_Per_Game,TOV_Per_36,Box_Plus_Minus,Scoring_Consistency,Usage_Consistency,Offensive_Impact,Defensive_Impact,Overall_Impact,Points_Per_Touch,Production_Per_Possession,PTS_to_Usage_Ratio,AST_to_Usage_Ratio,2P%,Points_Per_Shot_Attempt,Physical_Impact
DeWayne Scales,44,11.0,4.9,2.1,5.1,41.1764705882353,0.0,0.1,0.0,0.6,0.9,66.66666666666667,1.1,1.9,3.0,0.2,0.3,0.1,0.7,0.0,0.17727272727272728,0.4454545454545455,0.5632727272727273,0.44577874818049495,0.411764705882353,0.8915574963609899,0.2975206611570248,0.1090909090909091,0.18842975206611567,0.0039669421487603315,3.9215686274509807,0.029752066115702476,0.009917355371900827,0.4,8.5,6.200000000000001,2.3,0.019607843137254905,0.17647058823529413,0.11136363636363637,16.03636363636364,0.06818181818181818,9.818181818181817,0.004545454545454546,0.6545454545454547,0.006818181818181818,0.9818181818181818,0.002272727272727273,0.3272727272727273,0.015909090909090907,2.2909090909090906,0.06863636363636366,0.8166666666666668,0.012801652892561983,0.4636363636363637,0.20909090909090908,0.6727272727272727,0.7101449275362319,1.2166405023547884,8.69916074887024,0.35506778566817304,0.42000000000000004,0.9607843137254903,0.3090909090909091
Jeremy Pargo,44,9.6,2.9,1.1,3.4,32.352941176470594,0.2,0.9,22.22222222222222,0.4,0.6,66.66666666666667,0.3,0.6,0.8,1.3,0.3,0.0,1.1,0.0,0.09545454545454544,0.3020833333333333,0.49624999999999997,0.39574235807860264,0.3529411764705883,0.7914847161572053,0.09090909090909093,0.034090909090909095,0.06818181818181819,0.029545454545454552,38.23529411764706,0.034090909090909095,0.0,0.3,5.3,4.5,0.8999999999999999,0.2647058823529412,0.17647058823529413,0.0659090909090909,10.875,0.018181818181818184,3.0000000000000004,0.029545454545454545,4.875000000000001,0.006818181818181818,1.125,0.0,0.0,0.025,4.125,0.07886363636363636,0.725,0.01127840909090909,0.43750000000000006,0.09375,0.53125,0.45312499999999994,1.0080645161290323,5.843828715365239,2.6196473551637283,0.36000000000000004,0.8529411764705882,0.11458333333333334
Corny Thompson,44,11.8,2.8,1.0,3.1,32.25806451612903,0.0,0.0,0.0,0.8,1.0,80.0,0.9,1.8,2.7,0.8,0.3,0.2,0.7,0.0,0.13863636363636364,0.23728813559322032,0.3593220338983051,0.39548022598870053,0.3225806451612903,0.7909604519774011,0.24961479198767333,0.08320493066255777,0.16640986132511554,0.014791987673343608,25.806451612903224,0.027734976887519254,0.018489984591679505,0.5,6.8,4.5,2.3000000000000003,0.0,0.3225806451612903,0.06363636363636363,8.54237288135593,0.06136363636363637,8.23728813559322,0.018181818181818184,2.440677966101695,0.006818181818181818,0.9152542372881355,0.004545454545454546,0.6101694915254238,0.015909090909090907,2.1355932203389827,0.08931818181818181,0.6829268292682927,0.008166409861325115,0.30508474576271183,0.19491525423728814,0.5,0.5,1.3473053892215567,7.792452830188679,2.2264150943396226,0.3225806451612903,0.9032258064516128,0.2711864406779661
Bobby Jones,44,7.6,2.5,1.0,2.1,47.61904761904762,0.0,0.2,0.0,0.5,0.9,55.55555555555556,0.5,0.8,1.3,0.4,0.3,0.0,0.4,0.0,0.09318181818181817,0.32894736842105265,0.38105263157894737,0.500801282051282,0.47619047619047616,1.001602564102564,0.18660287081339716,0.07177033492822968,0.11483253588516748,0.011483253588516746,19.047619047619047,0.0430622009569378,0.0,0.3,4.5,3.4,1.1,0.09523809523809523,0.42857142857142855,0.056818181818181816,11.842105263157896,0.029545454545454545,6.157894736842105,0.009090909090909092,1.8947368421052633,0.006818181818181818,1.4210526315789473,0.0,0.0,0.009090909090909092,1.8947368421052633,0.05704545454545455,0.8333333333333334,0.008660287081339714,0.3815789473684211,0.14473684210526316,0.5263157894736843,0.6578947368421053,1.4190317195325544,6.560773480662983,1.0497237569060773,0.5263157894736842,1.1904761904761905,0.2105263157894737
Elmore Spencer,44,6.4,2.4,1.0,1.9,52.631578947368425,0.0,0.0,0.0,0.4,0.7,57.142857142857146,0.4,1.0,1.4,0.2,0.2,0.4,0.6,1.0,0.09090909090909093,0.37499999999999994,0.43875,0.5434782608695653,0.5263157894736842,1.0869565217391306,0.2386363636363636,0.06818181818181818,0.17045454545454544,0.006818181818181819,10.526315789473685,0.03409090909090909,0.06818181818181818,0.6000000000000001,4.6000000000000005,3.0,1.6,0.0,0.3684210526315789,0.05454545454545454,13.499999999999998,0.031818181818181815,7.874999999999999,0.004545454545454546,1.125,0.004545454545454546,1.125,0.009090909090909092,2.25,0.013636363636363636,3.3749999999999996,0.04840909090909093,0.9230769230769231,0.009971590909090909,0.40625,0.25,0.65625,0.7058823529411765,1.2458471760797343,5.47008547008547,0.4558404558404559,0.5263157894736842,1.263157894736842,0.31249999999999994
Wayne Simien,43,9.6,3.4,1.3,2.8,46.42857142857143,0.0,0.0,0.0,0.7,0.8,87.5,0.9,1.2,2.0,0.2,0.3,0.0,0.6,0.0,0.12325581395348839,0.3541666666666667,0.3908333333333333,0.5393401015228427,0.46428571428571436,1.0786802030456855,0.23255813953488372,0.10465116279069768,0.13953488372093023,0.004651162790697674,7.142857142857143,0.03488372093023256,0.0,0.3,5.9,4.5,1.5,0.0,0.28571428571428575,0.07906976744186046,12.75,0.046511627906976744,7.5,0.004651162790697674,0.7500000000000001,0.0069767441860465115,1.125,0.0,0.0,0.013953488372093023,2.25,0.06186046511627907,0.9444444444444445,0.009089147286821704,0.375,0.15625,0.53125,0.7727272727272728,1.5778401122019636,8.699360341151387,0.511727078891258,0.46428571428571436,1.2142857142857144,0.23958333333333331
Gerald Henderson,43,8.3,2.6,0.9,2.4,37.5,0.1,0.4,25.0,0.8,1.1,72.72727272727272,0.3,0.9,1.3,0.3,0.2,0.2,0.3,1.0,0.10000000000000002,0.3132530120481928,0.38361445783132525,0.4507628294036061,0.39583333333333337,0.9015256588072122,0.17483889044550294,0.04034743625665452,0.12104230876996357,0.008069487251330904,12.5,0.026898290837769682,0.026898290837769682,0.4,4.6000000000000005,3.1999999999999997,1.3,0.16666666666666669,0.45833333333333337,0.06046511627906977,11.27710843373494,0.030232558139534883,5.63855421686747,0.0069767441860465115,1.3012048192771084,0.004651162790697674,0.8674698795180722,0.004651162790697674,0.8674698795180722,0.0069767441860465115,1.3012048192771084,0.05511627906976745,0.7428571428571429,0.00892126646119361,0.34939759036144574,0.1566265060240964,0.5060240963855421,0.6341463414634148,1.1095700416088765,6.777638190954775,0.7820351758793971,0.4,1.0833333333333335,0.2048192771084337
David Harrison,43,17.7,6.1,2.5,4.3,58.139534883720934,0.0,0.0,0.0,1.2,2.1,57.14285714285714,1.1,2.0,3.1,0.3,0.4,1.3,1.2,0.0,0.23255813953488377,0.3446327683615819,0.36293785310734467,0.5838437978560489,0.5813953488372093,1.1676875957120978,0.1955065037445802,0.0693732755222704,0.1261332282223098,0.003783996846669294,6.976744186046512,0.025226645644461962,0.08198659834450138,1.7000000000000002,11.200000000000001,7.5,3.7,0.0,0.48837209302325585,0.14186046511627906,12.406779661016948,0.07209302325581396,6.305084745762713,0.0069767441860465115,0.6101694915254238,0.009302325581395349,0.8135593220338985,0.030232558139534883,2.6440677966101696,0.027906976744186046,2.440677966101695,0.1216279069767442,0.9531249999999999,0.0084404151885429,0.3615819209039548,0.2090395480225989,0.5706214689265536,0.7721518987341771,1.4087152516904584,16.807285180572848,0.8265877957658778,0.5813953488372093,1.4186046511627908,0.27118644067796616
Jordan Williams,43,14.8,4.6,1.8,3.5,51.42857142857143,0.0,0.0,0.0,1.0,1.5,66.66666666666667,1.5,2.1,3.6,0.3,0.5,0.3,0.5,0.0,0.2046511627906977,0.31081081081081074,0.31486486486486487,0.5528846153846153,0.5142857142857143,1.1057692307692306,0.2715273412947832,0.11313639220615965,0.15839094908862353,0.0045254556882463855,8.571428571428571,0.037712130735386554,0.02262727844123193,0.8,9.3,6.3999999999999995,2.9,0.0,0.42857142857142855,0.10697674418604651,11.189189189189186,0.08372093023255814,8.756756756756756,0.0069767441860465115,0.7297297297297296,0.011627906976744186,1.216216216216216,0.0069767441860465115,0.7297297297297296,0.011627906976744186,1.216216216216216,0.11279069767441866,0.9199999999999999,0.007322438717787555,0.33108108108108103,0.19594594594594594,0.527027027027027,0.793103448275862,2.0253164556962022,14.609442060085836,0.9527896995708154,0.5142857142857143,1.3142857142857143,0.2972972972972973
Bryan Warrick,43,16.9,4.0,1.5,4.0,37.5,0.0,0.1,0.0,1.0,1.3,76.92307692307692,0.3,1.3,1.6,2.9,0.5,0.2,1.6,0.0,0.17674418604651163,0.2366863905325444,0.365207100591716,0.4374453193350831,0.375,0.8748906386701663,0.10568322554011285,0.019815604788771157,0.08586762075134169,0.03831016925829091,72.5,0.033026007981285264,0.013210403192514106,0.7,9.2,7.2,2.0,0.025,0.325,0.09302325581395349,8.520710059171599,0.037209302325581395,3.4082840236686396,0.06744186046511627,6.177514792899409,0.011627906976744186,1.0650887573964498,0.004651162790697674,0.42603550295857995,0.037209302325581395,3.4082840236686396,0.2030232558139535,0.7547169811320755,0.008493188385853861,0.4082840236686391,0.1183431952662722,0.5266272189349113,0.4081632653061225,1.2261580381471389,10.952689565780945,7.940699935191185,0.38461538461538464,1.0,0.13609467455621302
Scott Haffner,43,13.0,4.6,2.0,5.0,40.0,0.1,0.5,20.0,0.4,0.6,66.66666666666667,0.2,1.0,1.2,1.9,0.3,0.1,0.8,0.0,0.1697674418604651,0.3538461538461538,0.4664615384615385,0.43693009118541026,0.41,0.8738601823708205,0.10304114490161001,0.017173524150268335,0.08586762075134168,0.032629695885509846,38.0,0.025760286225402503,0.008586762075134168,0.4,8.1,6.7,1.4000000000000001,0.1,0.12,0.10697674418604651,12.738461538461538,0.027906976744186046,3.323076923076923,0.044186046511627906,5.261538461538461,0.0069767441860465115,0.8307692307692307,0.002325581395348837,0.27692307692307694,0.018604651162790697,2.2153846153846155,0.1488372093023256,0.8214285714285714,0.0108479427549195,0.5,0.1076923076923077,0.6076923076923078,0.5542168674698794,1.1425648021828103,9.861477572559366,4.073218997361478,0.4222222222222222,0.9199999999999999,0.12307692307692308
Charlie Sitton,43,7.1,2.1,0.9,2.2,40.90909090909091,0.0,0.0,0.0,0.3,0.6,50.0,0.6,0.8,1.4,0.6,0.2,0.1,0.4,0.0,0.09302325581395347,0.295774647887324,0.4033802816901409,0.4261363636363636,0.40909090909090906,0.8522727272727272,0.22011136586963642,0.09433344251555846,0.12577792335407798,0.018866688503111694,27.27272727272727,0.031444480838519494,0.015722240419259747,0.30000000000000004,4.3999999999999995,3.3000000000000003,1.1,0.0,0.2727272727272727,0.04883720930232558,10.647887323943664,0.03255813953488372,7.098591549295774,0.013953488372093023,3.0422535211267605,0.004651162790697674,1.0140845070422537,0.002325581395348837,0.5070422535211269,0.009302325581395349,2.0281690140845074,0.06069767441860467,0.75,0.00938093678349165,0.3802816901408451,0.15492957746478875,0.5352112676056339,0.5526315789473684,1.4575971731448762,5.206005586592179,1.487430167597765,0.40909090909090906,0.9545454545454545,0.23943661971830987
Samaki Walker,43,14.0,5.0,1.9,4.3,44.18604651162791,0.0,0.0,0.0,1.1,1.7,64.70588235294119,1.1,2.3,3.4,0.4,0.3,0.5,0.9,1.0,0.20232558139534887,0.35714285714285715,0.4248571428571429,0.4952456418383518,0.4418604651162791,0.9904912836767036,0.27109634551495015,0.0877076411960133,0.18338870431893686,0.006378737541528239,9.30232558139535,0.023920265780730896,0.0398671096345515,0.8,9.600000000000001,6.5,3.0999999999999996,0.0,0.3953488372093023,0.11627906976744186,12.857142857142858,0.07906976744186046,8.742857142857142,0.009302325581395349,1.0285714285714287,0.0069767441860465115,0.7714285714285715,0.011627906976744186,1.2857142857142856,0.020930232558139535,2.3142857142857145,0.10372093023255816,0.8333333333333334,0.009880398671096345,0.38571428571428573,0.2214285714285714,0.6071428571428571,0.684931506849315,1.3407590759075907,11.768661735036988,0.941492938802959,0.4418604651162791,1.1627906976744187,0.3
Eric Snow,43,9.0,2.7,1.0,2.3,43.47826086956522,0.0,0.2,0.0,0.7,1.1,63.63636363636363,0.2,0.8,1.0,1.7,0.7,0.0,0.9,1.0,0.12093023255813953,0.30000000000000004,0.4093333333333333,0.48491379310344834,0.4347826086956522,0.9698275862068967,0.12403100775193798,0.024806201550387597,0.09922480620155039,0.04217054263565891,73.91304347826087,0.08682170542635659,0.0,0.7,6.1000000000000005,4.6000000000000005,1.5,0.08695652173913045,0.47826086956521746,0.06279069767441861,10.8,0.023255813953488372,4.0,0.03953488372093023,6.8,0.01627906976744186,2.8,0.0,0.0,0.020930232558139535,3.6,0.13534883720930233,0.7941176470588236,0.00951937984496124,0.48888888888888893,0.16666666666666666,0.6555555555555556,0.45,1.3203214695752012,6.596091205211727,4.153094462540716,0.4761904761904763,1.173913043478261,0.18888888888888888
Avery Johnson,43,6.8,1.6,0.7,1.9,36.8421052631579,0.0,0.2,0.0,0.2,0.4,50.0,0.3,0.3,0.6,1.7,0.5,0.1,0.4,1.0,0.09534883720930232,0.23529411764705885,0.36411764705882355,0.3853564547206166,0.3684210526315789,0.7707129094412332,0.0984952120383037,0.04924760601915185,0.04924760601915185,0.055813953488372085,89.47368421052632,0.08207934336525309,0.01641586867305062,0.6,4.5,3.5999999999999996,0.9,0.10526315789473685,0.2105263157894737,0.037209302325581395,8.470588235294118,0.013953488372093023,3.1764705882352944,0.03953488372093023,9.0,0.011627906976744186,2.6470588235294117,0.002325581395348837,0.5294117647058824,0.009302325581395349,2.1176470588235294,0.12023255813953489,0.6956521739130436,0.008467852257181942,0.4852941176470588,0.1323529411764706,0.6176470588235294,0.36363636363636365,1.654411764705882,4.3941841680129246,4.668820678513732,0.4117647058823529,0.8421052631578948,0.17647058823529413
Ish Smith,43,10.3,2.3,1.0,2.7,37.03703703703704,0.1,0.2,50.0,0.3,0.5,60.0,0.2,0.9,1.1,1.8,0.4,0.1,0.8,1.0,0.11395348837209303,0.22330097087378636,0.36116504854368936,0.3938356164383561,0.3888888888888889,0.7876712328767121,0.11921426958681418,0.02167532174305712,0.09753894784375705,0.039015579137502816,66.66666666666666,0.04335064348611424,0.01083766087152856,0.5,5.7,4.3,1.4000000000000001,0.07407407407407407,0.18518518518518517,0.053488372093023255,8.038834951456309,0.025581395348837212,3.8446601941747574,0.04186046511627907,6.29126213592233,0.009302325581395349,1.3980582524271843,0.002325581395348837,0.3495145631067961,0.018604651162790697,2.7961165048543686,0.12697674418604654,0.7187499999999999,0.008399187175434636,0.3980582524271844,0.13592233009708737,0.5339805825242718,0.396551724137931,1.221590909090909,6.368279569892472,4.983870967741935,0.36,0.8518518518518517,0.1553398058252427
Reggie Bullock,43,9.2,2.7,1.0,2.8,35.714285714285715,0.5,1.7,29.411764705882355,0.2,0.2,100.0,0.3,1.0,1.3,0.3,0.2,0.0,0.3,0.0,0.09767441860465116,0.29347826086956524,0.34652173913043477,0.4674515235457064,0.44642857142857145,0.9349030470914128,0.15773508594539942,0.03640040444893833,0.1213346814964611,0.007280080889787665,10.714285714285715,0.02426693629929222,0.0,0.2,4.5,3.3,1.2,0.6071428571428572,0.07142857142857144,0.06279069767441861,10.56521739130435,0.030232558139534883,5.086956521739131,0.0069767441860465115,1.1739130434782608,0.004651162790697674,0.7826086956521741,0.0,0.0,0.0069767441860465115,1.1739130434782608,0.05232558139534887,0.9,0.008058645096056622,0.32608695652173914,0.13043478260869565,0.4565217391304348,0.7500000000000001,1.1426592797783934,7.79171894604768,0.8657465495608532,0.4545454545454546,0.9642857142857144,0.16304347826086957
Mark Radford,43,8.6,3.4,1.3,2.3,56.52173913043479,0.0,0.1,0.0,0.8,1.6,50.0,0.3,0.4,0.7,1.3,0.4,0.1,1.0,0.0,0.11395348837209301,0.3953488372093023,0.4655813953488372,0.5659121171770972,0.5652173913043479,1.1318242343541944,0.09085992428339643,0.038939967550027044,0.05191995673336939,0.033747971876690104,56.52173913043479,0.05191995673336939,0.012979989183342347,0.5,5.8999999999999995,5.0,0.9,0.04347826086956522,0.6956521739130436,0.07906976744186046,14.232558139534882,0.01627906976744186,2.9302325581395348,0.030232558139534883,5.44186046511628,0.009302325581395349,1.674418604651163,0.002325581395348837,0.4186046511627908,0.023255813953488372,4.186046511627907,0.1076744186046512,0.8717948717948718,0.010827474310438075,0.5465116279069768,0.10465116279069768,0.6511627906976745,0.5483870967741935,1.3498920086393087,7.302697302697303,2.7922077922077926,0.590909090909091,1.4782608695652175,0.13953488372093023
Marlon Maxey,43,12.1,5.4,2.2,3.9,56.410256410256416,0.0,0.0,0.0,1.0,1.6,62.5,1.5,2.3,3.8,0.3,0.3,0.4,0.9,0.0,0.21627906976744188,0.44628099173553726,0.4548760330578513,0.5864465682015639,0.5641025641025642,1.1728931364031279,0.35056698058812225,0.13838170286373247,0.21218527772438978,0.0055352681145492974,7.6923076923076925,0.027676340572746497,0.03690178743032867,0.7,10.200000000000001,7.2,2.9999999999999996,0.0,0.4102564102564103,0.12558139534883722,16.06611570247934,0.08837209302325581,11.305785123966942,0.0069767441860465115,0.8925619834710744,0.0069767441860465115,0.8925619834710744,0.009302325581395349,1.1900826446280992,0.020930232558139535,2.677685950413223,0.11348837209302323,0.9818181818181819,0.010578512396694216,0.4710743801652893,0.24793388429752064,0.71900826446281,0.8059701492537313,1.7982017982017984,11.871366279069766,0.6595203488372092,0.5641025641025642,1.3846153846153848,0.37190082644628103
Cedric Simmons,43,12.4,2.9,1.3,3.1,41.935483870967744,0.0,0.0,0.0,0.4,0.8,50.0,1.0,1.5,2.5,0.3,0.2,0.5,0.5,0.0,0.1372093023255814,0.23387096774193547,0.31870967741935485,0.4200463499420626,0.41935483870967744,0.8400926998841252,0.22505626406601648,0.0900225056264066,0.13503375843960988,0.005401350337584395,9.67741935483871,0.01800450112528132,0.0450112528132033,0.7,6.4,4.199999999999999,2.2,0.0,0.25806451612903225,0.06744186046511627,8.419354838709676,0.05813953488372093,7.258064516129032,0.0069767441860465115,0.8709677419354839,0.004651162790697674,0.5806451612903225,0.011627906976744186,1.4516129032258065,0.011627906976744186,1.4516129032258065,0.06348837209302327,0.7435897435897435,0.007411852963240811,0.25806451612903225,0.1774193548387097,0.43548387096774194,0.6170212765957447,1.4227642276422763,9.099190283400809,0.9412955465587044,0.41935483870967744,0.9354838709677419,0.25806451612903225
Ben Uzoh,42,10.4,3.8,1.5,3.4,44.11764705882353,0.1,0.2,50.0,0.8,1.3,61.53846153846153,0.7,0.7,1.5,1.6,0.3,0.2,0.6,0.0,0.1619047619047619,0.36538461538461536,0.43961538461538463,0.4783484390735146,0.4558823529411765,0.9566968781470292,0.16483516483516483,0.07692307692307693,0.07692307692307693,0.035164835164835165,47.05882352941177,0.03296703296703297,0.02197802197802198,0.5,7.4,6.1000000000000005,1.2,0.05882352941176471,0.3823529411764706,0.09047619047619047,13.153846153846153,0.03571428571428571,5.192307692307692,0.0380952380952381,5.538461538461538,0.007142857142857143,1.0384615384615383,0.004761904761904762,0.6923076923076923,0.014285714285714285,2.0769230769230766,0.14190476190476195,0.8085106382978723,0.010467032967032967,0.5192307692307693,0.11538461538461538,0.6346153846153847,0.5507246376811593,1.5754132231404958,8.643919510061242,3.6395450568678918,0.4375,1.1176470588235294,0.1923076923076923
Lazar Hayward,42,10.0,3.8,1.3,3.7,35.13513513513514,0.4,1.4,28.571428571428573,0.8,1.0,80.0,0.5,1.1,1.7,0.7,0.3,0.2,0.5,0.0,0.14761904761904762,0.38,0.4640000000000001,0.4589371980676328,0.4054054054054054,0.9178743961352656,0.19428571428571428,0.05714285714285714,0.12571428571428572,0.016,18.91891891891892,0.03428571428571429,0.022857142857142857,0.5,6.7,5.0,1.6,0.37837837837837834,0.27027027027027023,0.09047619047619047,13.68,0.04047619047619048,6.119999999999999,0.016666666666666666,2.5199999999999996,0.007142857142857143,1.08,0.004761904761904762,0.72,0.011904761904761904,1.8,0.09142857142857141,0.8085106382978723,0.01104761904761905,0.45,0.16,0.61,0.6440677966101694,1.2077294685990336,8.189655172413792,1.5086206896551722,0.3913043478260869,1.027027027027027,0.21999999999999997
Lee Nailon,42,11.2,3.9,1.6,3.2,50.0,0.0,0.0,0.0,0.8,1.0,80.0,0.7,1.5,2.2,0.6,0.2,0.1,0.6,1.0,0.15238095238095237,0.34821428571428575,0.3785714285714286,0.5357142857142857,0.5,1.0714285714285714,0.2244897959183674,0.07142857142857144,0.15306122448979592,0.012244897959183675,18.75,0.020408163265306124,0.010204081632653062,0.30000000000000004,6.999999999999999,5.2,1.8,0.0,0.3125,0.09285714285714286,12.535714285714286,0.05238095238095238,7.071428571428572,0.014285714285714285,1.9285714285714288,0.004761904761904762,0.6428571428571429,0.002380952380952381,0.32142857142857145,0.014285714285714285,1.9285714285714288,0.0973809523809524,0.9285714285714285,0.009013605442176872,0.4017857142857143,0.16071428571428573,0.5625,0.7222222222222223,1.4689265536723164,10.301886792452828,1.5849056603773584,0.5,1.21875,0.22321428571428578
Jordan Crawford,42,24.5,11.7,4.6,11.9,38.65546218487394,0.8,3.0,26.666666666666668,1.7,2.0,85.0,0.7,1.8,2.5,2.8,0.9,0.1,2.0,0.0,0.38095238095238093,0.4775510204081632,0.603265306122449,0.4577464788732394,0.42016806722689076,0.9154929577464788,0.11661807580174927,0.03265306122448979,0.08396501457725948,0.026122448979591834,23.52941176470588,0.04198250728862974,0.004664723032069971,1.0,18.0,15.2,2.8000000000000003,0.25210084033613445,0.1680672268907563,0.2785714285714286,17.191836734693876,0.05952380952380952,3.673469387755102,0.06666666666666667,4.114285714285714,0.02142857142857143,1.3224489795918368,0.002380952380952381,0.1469387755102041,0.047619047619047616,2.9387755102040813,0.26095238095238094,0.8417266187050358,0.01436345966958212,0.5918367346938775,0.1142857142857143,0.7061224489795919,0.6256684491978609,1.0795454545454544,19.39445196211096,4.641407307171853,0.42696629213483145,0.9831932773109243,0.14285714285714285
Joe Wolf,42,27.1,7.6,3.2,8.0,40.0,0.1,0.4,25.0,1.1,1.3,84.61538461538463,1.2,3.2,4.5,2.3,0.9,0.4,1.8,1.0,0.33095238095238094,0.28044280442804426,0.38273062730627305,0.4433037797480168,0.40625,0.8866075594960336,0.1897733263046916,0.05060622034791776,0.13494992092778071,0.019399051133368476,28.749999999999996,0.03795466526093832,0.01686874011597259,1.3,15.7,11.099999999999998,4.500000000000001,0.05,0.1625,0.18095238095238095,10.095940959409592,0.10714285714285714,5.977859778597786,0.054761904761904755,3.0553505535055345,0.02142857142857143,1.1955719557195572,0.009523809523809525,0.5313653136531366,0.04285714285714286,2.3911439114391144,0.2369047619047619,0.8172043010752688,0.009112633983482691,0.3653136531365313,0.1660516605166052,0.5313653136531364,0.5671641791044775,1.2102049716528562,19.857308137292712,6.00944851523332,0.4078947368421053,0.95,0.21402214022140223
Tim Breaux,42,8.1,3.0,1.1,2.9,37.931034482758626,0.1,0.6,16.666666666666668,0.8,1.2,66.66666666666667,0.4,0.4,0.8,0.4,0.3,0.1,0.4,0.0,0.09999999999999998,0.3703703703703704,0.4725925925925926,0.43757292882147025,0.3965517241379311,0.8751458576429405,0.11287477954144623,0.056437389770723115,0.056437389770723115,0.011287477954144622,13.793103448275863,0.04232804232804233,0.014109347442680779,0.4,4.6,3.8,0.7999999999999999,0.20689655172413793,0.41379310344827586,0.07142857142857142,13.333333333333334,0.01904761904761905,3.555555555555556,0.009523809523809525,1.777777777777778,0.007142857142857143,1.3333333333333333,0.002380952380952381,0.4444444444444445,0.009523809523809525,1.777777777777778,0.05190476190476192,0.7317073170731708,0.01125220458553792,0.4197530864197531,0.09876543209876543,0.5185185185185186,0.6122448979591836,1.1085180863477246,6.34796238244514,0.8463949843260188,0.4347826086956522,1.0344827586206897,0.14814814814814814
Jimmy Butler,42,8.5,2.6,0.8,1.9,42.10526315789474,0.0,0.3,0.0,1.0,1.3,76.92307692307692,0.5,0.8,1.3,0.3,0.3,0.1,0.3,1.0,0.10238095238095238,0.3058823529411765,0.3261176470588235,0.5258899676375405,0.4210526315789474,1.051779935275081,0.17478991596638657,0.06722689075630252,0.10756302521008404,0.008067226890756302,15.789473684210527,0.04033613445378151,0.013445378151260505,0.4,4.6,3.4,1.2000000000000002,0.15789473684210525,0.6842105263157895,0.06190476190476191,11.011764705882353,0.030952380952380953,5.5058823529411764,0.007142857142857143,1.2705882352941176,0.007142857142857143,1.2705882352941176,0.002380952380952381,0.4235294117647059,0.007142857142857143,1.2705882352941176,0.06452380952380954,0.8125,0.007764705882352941,0.3411764705882353,0.14117647058823532,0.48235294117647065,0.6842105263157895,1.4964788732394365,7.972582972582973,0.9199134199134199,0.5000000000000001,1.368421052631579,0.2
Chris Quinn,42,9.7,3.4,1.1,3.1,35.483870967741936,0.5,1.4,35.714285714285715,0.6,0.9,66.66666666666667,0.1,0.6,0.7,1.5,0.4,0.0,0.5,1.0,0.13095238095238096,0.3505154639175258,0.411958762886598,0.4862700228832952,0.43548387096774194,0.9725400457665904,0.08247422680412371,0.011782032400589103,0.07069219440353462,0.03534609720176731,48.387096774193544,0.04712812960235641,0.0,0.4,6.0,5.0,1.0,0.4516129032258064,0.2903225806451613,0.08095238095238096,12.61855670103093,0.016666666666666666,2.597938144329897,0.03571428571428571,5.56701030927835,0.009523809523809525,1.484536082474227,0.0,0.0,0.011904761904761904,1.8556701030927836,0.13000000000000003,0.85,0.009808541973490428,0.5051546391752578,0.10309278350515465,0.6082474226804124,0.5666666666666667,1.2833675564681726,8.253253253253252,3.6411411411411407,0.35294117647058826,1.096774193548387,0.11340206185567012
Tobias Harris,42,11.4,5.0,1.9,4.0,47.5,0.1,0.5,20.0,1.0,1.3,76.92307692307692,0.7,1.7,2.4,0.5,0.3,0.2,0.7,1.0,0.18333333333333335,0.43859649122807015,0.4624561403508772,0.5468066491688539,0.4875,1.0936132983377078,0.24060150375939848,0.07017543859649122,0.17042606516290726,0.010025062656641602,12.5,0.03007518796992481,0.02005012531328321,0.5,8.4,6.2,2.2,0.125,0.325,0.11904761904761904,15.789473684210526,0.05714285714285714,7.578947368421052,0.011904761904761904,1.5789473684210527,0.007142857142857143,0.9473684210526315,0.004761904761904762,0.631578947368421,0.016666666666666666,2.2105263157894735,0.10785714285714289,0.9433962264150944,0.011010860484544695,0.4824561403508772,0.1929824561403509,0.6754385964912281,0.7692307692307693,1.3560804899387577,10.811836115326253,1.0811836115326252,0.5142857142857142,1.25,0.25438596491228066
